Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"633641000","210000","3273","516.8",""
"634790000","210000","3273","517.5",""
"635937000","210000","3273","518.3",""
"637020000","210000","3273","519.0",""
"638231000","210000","3273","519.8",""
"639378000","210000","3273","520.5",""
"640526000","210000","3273","521.6",""
"641673000","210000","3273","522.4",""
"642748000","210000","3273","522.7",""
"643961000","210000","3273","523.9",""
"645108000","210000","3273","524.6",""
"646257000","210000","3273","525.3",""
"647404000","210000","3273","526.5",""
"648493000","210000","3273","526.8",""
"649698000","210000","3273","528.0",""
"650847000","210000","3273","528.7",""
"651994000","210000","3273","529.5",""
"653142000","213800","3273","530.6",""
"654226000","213800","3273","530.9",""
"655432000","213800","3273","531.7",""
"656580000","213800","3273","532.8",""
"657728000","213800","3273","533.6",""
"658881000","213800","3273","534.3",""
"659964000","213800","3273","535.0",""
"661170000","213800","3273","535.8",""
"662323000","213800","3273","536.5",""
"663470000","213800","3273","537.7",""
"664619000","213800","3273","538.4",""
"665702000","213800","3273","538.7",""
"666907000","213800","3273","539.9",""
"668056000","213800","3273","540.6",""
"669209000","213800","3273","541.4",""
"670356000","213800","3273","542.5",""
"671441000","213800","3273","542.8",""
"672646000","213800","3273","544.0",""
"673794000","213800","3273","544.7",""
"674942000","213800","3273","545.5",""
"676090000","213800","3273","546.2",""
"677173000","213800","3273","547.0",""
"678385000","213800","3273","547.7",""
"679531000","213800","3273","548.8",""
"680680000","213800","3273","549.6",""
"681828000","213800","3273","550.3",""
"682911000","213800","3273","551.1",""
"684117000","213800","3273","551.8",""
"685265000","213800","3273","552.5",""
"686413000","213800","3273","553.7",""
"687561000","213800","3273","554.4",""
"688649000","213800","3273","554.8",""
"689855000","213800","3273","555.9",""
"691001000","213800","3273","556.6",""
"692150000","213800","3273","557.8",""
"693298000","213800","3273","558.5",""
"694381000","213800","3273","558.9",""
"695586000","213800","3273","560.0",""
"696734000","213800","3274","560.7",""
"697882000","213800","3273","561.5",""
"699036000","213800","3274","562.6",""
"700119000","213800","3274","563.0",""
"701325000","213800","3273","563.7",""
"702472000","213800","3274","564.8",""
"703620000","213800","3274","565.6",""
"704773000","213800","3273","566.3",""
"705857000","213800","3274","567.1",""
"707063000","213800","3273","567.8",""
"708217000","213800","3273","568.9",""
"709364000","213800","3274","569.7",""
"710513000","213800","3273","570.4",""
"711595000","213800","3274","571.2",""
"712801000","213800","3274","571.9",""
"713949000","213800","3274","572.6",""
"715097000","213800","3274","573.8",""
"716245000","213800","3274","574.5",""
"717328000","213800","3274","574.9",""
"718539000","213800","3274","576.0",""
"719687000","213800","3274","576.8",""
"720836000","209900","3274","577.5",""
"721983000","209900","3273","578.2",""
"723066000","209900","3273","579.0",""
"724272000","209900","3273","579.7",""
"725419000","209900","3273","580.9",""
"726568000","209900","3273","581.6",""
"727716000","209900","3273","582.3",""
"728805000","209900","3273","583.1",""
"730011000","209900","3273","583.8",""
"731159000","209900","3273","585.0",""
"732307000","209900","3273","585.7",""
"733455000","209900","3273","586.4",""
"734538000","209900","3274","587.2",""
"735743000","209900","3274","587.9",""
"736891000","209900","3274","588.7",""
"738039000","209900","3274","589.8",""
"739193000","209900","3274","590.5",""
"740276000","209900","3274","590.9",""
"741482000","209900","3274","592.0",""
"742631000","209900","3274","592.8",""
"743778000","209900","3274","593.5",""
"744927000","209900","3274","594.2",""
"746015000","209900","3274","595.0",""
"747220000","209900","3274","595.7",""
"748372000","209900","3274","596.9",""
"749521000","209900","3274","597.6",""
"750668000","209900","3274","598.3",""
"751744000","209900","3274","599.1",""
"752958000","209900","3274","599.8",""
"754105000","209900","3274","601.0",""
"755254000","209900","3274","601.7",""
"756402000","209900","3274","602.5",""
"757485000","209900","3274","603.2",""
"758696000","209900","3274","603.9",""
"759844000","209900","3274","604.7",""
"760993000","209900","3274","605.8",""
"762141000","209900","3274","606.6",""
"763224000","209900","3274","606.9",""
"764429000","209900","3274","608.0",""
"765577000","209900","3274","608.8",""
"766725000","209900","3274","609.5",""
"767873000","209900","3274","610.7",""
"768962000","209900","3274","611.0",""
"770168000","209900","3274","611.7",""
"771315000","209900","3274","612.9",""
"772464000","209900","3274","613.6",""
"773611000","209900","3274","614.4",""
"774694000","209900","3274","615.1",""
"775899000","209900","3274","615.8",""
"777048000","209900","3274","617.0",""
"778201000","209900","3274","617.7",""
"779348000","209900","3274","618.5",""
"780431000","209900","3274","619.2",""
"781637000","209900","3274","619.9",""
"782785000","209900","3274","620.7",""
"783933000","209900","3274","621.8",""
"785081000","209900","3274","622.6",""
"786165000","209900","3274","622.9",""
"787371000","209900","3274","624.1",""
"788530000","211700","3274","624.8",""
"789678000","211700","3274","625.5",""
"790826000","211700","3274","626.7",""
"791910000","211700","3274","627.0",""
"793115000","211700","3274","628.2",""
"794263000","211700","3274","628.9",""
"795412000","211700","3274","629.6",""
"796560000","211700","3274","630.4",""
"797643000","211700","3274","631.1",""
"798855000","211700","3274","631.9",""
"800003000","211700","3274","633.0",""
"801151000","211700","3274","633.7",""
"802299000","211700","3274","634.5",""
"803382000","211700","3274","634.8",""
"804587000","211700","3274","636.0",""
"805736000","211700","3274","636.7",""
"806884000","211700","3274","637.4",""
"808031000","211700","3274","638.6",""
"809120000","211700","3274","638.9",""
"810325000","211700","3274","640.1",""
"811473000","211700","3274","640.8",""
"812621000","211700","3274","641.5",""
"813769000","211700","3274","642.7",""
"814852000","211700","3274","643.0",""
"816057000","211700","3274","643.8",""
"817205000","211700","3274","644.9",""
