Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"63544345000","189700","3281","53377.2"
"63545425000","189700","3281","53378.0"
"63546505000","189700","3281","53378.7"
"63547585000","189700","3281","53379.5"
"63548922000","189700","3281","53380.2"
"63550002000","189700","3281","53381.0"
"63551088000","189700","3281","53381.8"
"63552167000","189700","3281","53382.5"
"63553253000","189700","3281","53382.9"
"63554588000","189700","3281","53383.6"
"63555668000","189700","3281","53384.4"
"63556748000","189700","3281","53385.1"
"63557829000","189700","3281","53385.9"
"63558909000","189700","3281","53386.7"
"63560245000","189700","3281","53387.4"
"63561331000","189700","3281","53388.2"
"63562412000","189700","3281","53388.5"
"63563492000","189700","3281","53389.3"
"63564573000","189700","3281","53390.0"
"63565909000","189700","3281","53390.8"
"63566989000","189700","3281","53391.5"
"63568069000","189700","3281","53392.3"
"63569150000","189700","3281","53393.1"
"63570229000","189700","3281","53393.4"
"63571572000","189700","3281","53394.6"
"63572652000","189700","3281","53394.9"
"63573732000","189700","3281","53395.7"
"63574813000","189700","3281","53396.4"
"63575894000","189700","3281","53397.2"
"63577230000","189700","3281","53398.0"
"63578310000","189700","3282","53398.7"
"63579390000","189700","3282","53399.5"
"63580470000","189700","3281","53399.8"
"63581555000","189700","3282","53400.6"
"63582892000","189700","3281","53401.3"
"63583971000","189700","3281","53402.1"
"63585052000","189700","3281","53402.9"
"63586132000","189700","3282","53403.6"
"63587212000","189700","3282","53404.4"
"63588547000","189700","3282","53405.1"
"63589627000","189700","3282","53405.5"
"63590713000","189700","3281","53406.2"
"63591794000","189700","3281","53407.0"
"63592874000","189700","3282","53407.8"
"63594210000","189000","3282","53408.5"
"63595296000","189000","3282","53409.3"
"63596376000","189000","3282","53410.0"
"63597456000","189000","3282","53410.8"
"63598536000","189000","3281","53411.1"
"63599872000","189000","3281","53411.9"
"63600957000","189000","3281","53412.6"
"63602037000","189000","3281","53413.4"
"63603118000","189000","3281","53414.2"
"63604198000","189000","3281","53414.9"
"63605534000","189000","3281","53415.7"
"63606614000","189000","3281","53416.4"
"63607694000","189000","3281","53416.8"
"63608774000","189000","3281","53417.5"
"63609854000","189000","3281","53418.3"
"63611195000","189000","3281","53419.0"
"63612276000","189000","3281","53419.8"
"63613356000","189000","3281","53420.6"
"63614437000","189000","3281","53421.3"
"63615516000","189000","3281","53421.7"
"63616852000","189000","3281","53422.8"
"63617933000","189000","3281","53423.2"
"63619013000","189000","3281","53423.9"
"63620094000","189000","3281","53424.7"
"63621180000","189000","3281","53425.5"
"63622515000","189000","3281","53426.2"
"63623596000","189000","3281","53427.0"
"63624677000","189000","3281","53427.7"
"63625757000","189000","3281","53428.1"
"63626837000","189000","3281","53428.8"
"63628173000","189000","3281","53429.6"
"63629253000","189000","3281","53430.4"
"63630335000","189000","3281","53431.1"
"63631420000","189000","3281","53431.9"
"63632500000","189000","3281","53432.6"
"63633835000","189000","3281","53433.4"
"63634915000","189000","3281","53433.7"
"63635996000","189000","3281","53434.5"
"63637081000","189000","3281","53435.3"
"63638162000","189000","3281","53436.0"
"63639497000","189000","3281","53436.8"
"63640583000","189000","3281","53437.5"
"63641663000","189000","3281","53438.3"
"63642743000","189000","3281","53439.0"
"63643824000","189000","3281","53439.4"
"63645159000","189000","3281","53440.1"
"63646239000","189000","3281","53440.9"
"63647318000","189000","3281","53441.7"
"63648399000","189000","3281","53442.4"
"63649479000","189000","3281","53443.2"
"63650821000","189000","3281","53443.9"
"63651902000","189000","3281","53444.7"
"63652981000","189000","3281","53445.0"
"63654062000","189000","3281","53445.8"
"63655143000","189000","3281","53446.6"
"63656478000","189000","3281","53447.3"
"63657557000","189000","3281","53448.1"
"63658637000","189000","3281","53448.8"
"63659718000","189000","3281","53449.6"
"63660803000","189000","3281","53449.9"
"63662139000","189000","3281","53451.1"
"63663219000","189000","3281","53451.5"
"63664299000","189000","3281","53452.2"
"63665379000","189000","3281","53453.0"
"63666459000","189000","3281","53453.7"
"63667794000","189000","3281","53454.5"
"63668875000","189700","3281","53455.2"
"63669955000","189700","3281","53456.0"
"63671041000","189700","3281","53456.4"
"63672122000","189700","3281","53457.1"
"63673458000","189700","3281","53457.9"
"63674538000","189700","3281","53458.6"
"63675619000","189700","3281","53459.4"
"63676699000","189700","3281","53460.1"
"63677779000","189700","3281","53460.9"
"63679119000","189700","3281","53461.6"
"63680199000","189700","3281","53462.0"
"63681286000","189700","3281","53462.8"
"63682367000","189700","3281","53463.5"
"63683447000","189700","3281","53464.3"
"63684783000","189700","3281","53465.0"
"63685863000","189700","3281","53465.8"
"63686944000","189700","3281","53466.5"
"63688023000","189700","3281","53467.3"
"63689104000","189700","3281","53467.7"
"63690439000","189700","3281","53468.4"
"63691525000","189700","3281","53469.2"
"63692606000","189700","3281","53469.9"
"63693686000","189700","3281","53470.7"
"63694766000","189700","3281","53471.4"
"63696103000","189700","3281","53472.2"
"63697184000","189700","3281","53473.0"
"63698264000","189700","3281","53473.3"
"63699344000","189700","3281","53474.1"
"63700425000","189700","3281","53474.8"
"63701766000","189700","3281","53475.6"
"63702847000","189700","3281","53476.3"
"63703927000","189700","3281","53477.1"
"63705008000","189700","3281","53477.9"
"63706089000","189700","3282","53478.6"
"63707424000","189700","3282","53479.4"
"63708504000","189700","3282","53479.7"
"63709585000","189700","3281","53480.5"
"63710670000","189700","3281","53481.2"
"63711750000","189700","3281","53482.0"
"63713086000","189700","3281","53482.7"
"63714165000","189700","3282","53483.5"
"63715246000","189700","3282","53484.3"
"63716325000","189700","3282","53484.6"
"63717406000","189700","3281","53485.4"
"63718741000","189700","3281","53486.1"
"63719821000","189700","3281","53486.9"
"63720912000","189700","3281","53487.6"
"63721993000","189700","3281","53488.4"
"63723074000","189700","3281","53489.2"
"63724409000","189700","3281","53489.9"
"63725489000","189700","3281","53490.7"
"63726569000","189700","3281","53491.0"
"63727650000","189700","3281","53491.8"
"63728731000","189700","3281","53492.5"
"63730066000","189700","3281","53493.3"
"63731152000","189700","3282","53494.1"
"63732233000","189700","3282","53494.8"
"63733312000","189700","3282","53495.6"
"63734393000","189700","3281","53495.9"
"63735728000","189700","3281","53496.7"
"63736808000","189700","3281","53497.4"
"63737889000","189700","3281","53498.2"
"63738970000","189700","3281","53499.0"
"63740050000","189700","3281","53499.7"
"63741392000","189700","3281","53500.5"
"63742471000","189700","3281","53501.2"
"63743552000","189700","3281","53501.6"
"63744633000","188400","3281","53502.3"
"63745713000","188400","3281","53503.1"
"63747047000","188400","3281","53503.8"
"63748128000","188400","3281","53504.6"
"63749209000","188400","3281","53505.4"
"63750290000","188400","3281","53506.1"
"63751376000","188400","3281","53506.5"
"63752711000","188400","3281","53507.6"
"63753792000","188400","3281","53508.0"
"63754873000","188400","3281","53508.7"
"63755952000","188400","3281","53509.5"
"63757032000","188400","3281","53510.3"
"63758368000","188400","3281","53511.0"
"63759449000","188400","3281","53511.8"
"63760535000","188400","3281","53512.5"
"63761616000","188400","3281","53512.9"
"63762700000","188400","3281","53513.6"
"63764036000","188400","3281","53514.4"
"63765117000","188400","3281","53515.1"
"63766197000","188400","3281","53515.9"
"63767278000","188400","3281","53516.7"
"63768358000","188400","3281","53517.4"
"63769692000","188400","3281","53518.2"
"63770779000","188400","3281","53518.9"
"63771858000","188400","3281","53519.3"
"63772939000","188400","3281","53520.0"
"63774018000","188400","3281","53520.8"
"63775354000","188400","3281","53521.6"
"63776433000","188400","3281","53522.3"
"63777513000","188400","3281","53523.1"
"63778594000","188400","3281","53523.8"
"63779675000","188400","3281","53524.2"
"63781015000","188400","3281","53525.3"
"63782096000","188400","3281","53525.7"
"63783176000","188400","3281","53526.5"
"63784256000","188400","3281","53527.2"
"63785336000","188400","3281","53528.0"
"63786672000","188400","3281","53528.7"
"63787752000","188400","3281","53529.5"
"63788832000","188400","3281","53530.2"
"63789913000","188400","3281","53530.6"
"63790998000","188400","3281","53531.4"
"63792334000","188400","3281","53532.1"
"63793414000","188400","3281","53532.9"
"63794493000","188400","3281","53533.6"
"63795573000","188400","3281","53534.4"
"63796654000","188400","3281","53535.1"
"63797990000","188400","3281","53535.9"
"63799070000","188400","3281","53536.7"
"63800151000","188400","3281","53537.0"
"63801236000","188400","3281","53537.8"
"63802317000","188400","3281","53538.5"
"63803653000","188400","3281","53539.3"
"63804738000","188400","3281","53540.0"
"63805819000","188400","3281","53540.8"
"63806899000","188400","3281","53541.6"
"63807980000","188400","3281","53541.9"
"63809316000","188400","3281","53543.1"
"63810396000","188400","3281","53543.4"
"63811482000","188400","3281","53544.2"
"63812562000","188400","3281","53544.9"
"63813642000","188400","3281","53545.7"
"63814977000","188400","3281","53546.4"
"63816058000","188400","3281","53547.2"
"63817138000","188400","3281","53548.0"
"63818217000","188400","3281","53548.3"
"63819297000","189700","3281","53549.1"
"63820638000","189700","3281","53549.8"
"63821718000","189700","3281","53550.6"
"63822798000","189700","3281","53551.3"
"63823879000","189700","3281","53552.1"
"63824960000","189700","3281","53552.9"
"63826295000","189700","3281","53553.6"
"63827376000","189700","3281","53554.4"
"63828457000","189700","3281","53554.7"
"63829538000","189700","3281","53555.5"
"63830622000","189700","3281","53556.2"
"63831958000","189700","3281","53557.0"
"63833038000","189700","3282","53557.7"
"63834119000","189700","3282","53558.5"
"63835200000","189700","3281","53559.3"
"63836279000","189700","3281","53559.6"
"63837613000","189700","3281","53560.8"
"63838693000","189700","3281","53561.1"
"63839772000","189700","3281","53561.9"
"63840859000","189700","3281","53562.6"
"63841939000","189700","3281","53563.4"
"63843276000","189700","3281","53564.2"
"63844356000","189700","3281","53564.9"
"63845436000","189700","3281","53565.7"
"63846521000","189700","3281","53566.0"
"63847601000","189700","3281","53566.8"
"63848936000","189700","3281","53567.5"
"63850016000","189700","3281","53568.3"
"63851101000","189700","3281","53569.1"
"63852181000","189700","3281","53569.8"
"63853262000","189700","3281","53570.6"
"63854597000","189700","3281","53571.3"
"63855678000","189700","3281","53572.1"
"63856757000","189700","3281","53572.4"
"63857837000","189700","3281","53573.2"
"63858917000","189700","3281","53574.0"
"63860253000","189700","3281","53574.7"
"63861340000","189700","3281","53575.5"
"63862420000","189700","3282","53576.2"
"63863500000","189700","3282","53576.6"
"63864581000","189700","3281","53577.3"
"63865916000","189700","3281","53578.1"
"63866997000","189700","3281","53578.8"
"63868077000","189700","3281","53579.6"
"63869157000","189700","3281","53580.4"
"63870238000","189700","3281","53581.1"
"63871580000","189700","3281","53581.9"
"63872660000","189700","3281","53582.6"
"63873740000","189700","3281","53583.0"
"63874820000","189700","3281","53583.7"
"63875900000","189700","3281","53584.5"
"63877236000","189700","3281","53585.3"
"63878315000","189700","3281","53586.0"
"63879395000","189700","3281","53586.8"
"63880482000","189700","3281","53587.5"
"63881562000","189700","3281","53587.9"
"63882898000","189700","3281","53589.0"
"63883978000","189700","3281","53589.4"
"63885058000","189700","3281","53590.2"
"63886138000","189700","3281","53590.9"
"63887218000","189700","3281","53591.7"
"63888560000","189700","3281","53592.4"
"63889640000","189700","3281","53593.2"
"63890725000","189700","3281","53593.9"
"63891806000","189700","3281","53594.3"
"63892887000","189700","3281","53595.1"
"63894221000","189000","3281","53595.8"
"63895302000","189000","3281","53596.6"
"63896382000","189000","3281","53597.3"
"63897463000","189000","3281","53598.1"
"63898544000","189000","3281","53598.8"
"63899822000","189000","3281","53599.6"
"63900966000","189000","3281","53599.9"
"63902047000","189000","3281","53600.7"
"63903126000","189000","3281","53601.5"
"63904206000","189000","3281","53602.2"
"63905542000","189000","3281","53603.0"
"63906623000","189000","3281","53603.7"
"63907703000","189000","3281","53604.5"
"63908783000","189000","3281","53604.8"
"63909863000","189000","3281","53605.6"
"63911203000","189000","3281","53606.3"
"63912283000","189000","3281","53607.1"
"63913364000","189000","3281","53607.9"
"63914444000","189000","3281","53608.6"
"63915524000","189000","3281","53609.4"
"63916860000","189000","3281","53610.1"
"63917939000","189000","3281","53610.9"
"63919019000","189000","3281","53611.2"
"63920099000","189000","3281","53612.0"
"63921186000","189000","3281","53612.8"
"63922521000","189000","3281","53613.5"
"63923602000","189000","3281","53614.3"
"63924683000","189000","3281","53615.0"
"63925763000","189000","3281","53615.8"
"63926843000","189000","3281","53616.1"
"63928179000","189000","3281","53617.3"
"63929259000","189000","3281","53617.7"
"63930344000","189000","3281","53618.4"
"63931431000","189000","3281","53619.2"
"63932510000","189000","3281","53619.9"
"63933846000","189000","3281","53620.7"
"63934926000","189000","3281","53621.4"
"63936007000","189000","3281","53622.2"
"63937088000","189000","3281","53622.6"
"63938167000","189000","3281","53623.3"
