Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"890118000","1644600","3274","4851.0"
"891209000","1637800","3274","4857.0"
"892557000","1637800","3274","4864.1"
"893649000","1637800","3274","4870.0"
"894742000","1637800","3274","4875.9"
"895834000","1637800","3274","4882.3"
"896927000","1637800","3274","4888.2"
"898275000","1637800","3274","4895.3"
"899373000","1637800","3273","4901.3"
"900466000","1644500","3273","4907.2"
"901558000","1644500","3273","4913.1"
"902650000","1644500","3273","4919.1"
"903998000","1644500","3273","4926.2"
"905090000","1644500","3273","4932.1"
"906182000","1644500","3273","4938.0"
"907274000","1644500","3273","4944.0"
"908367000","1644500","3273","4949.9"
"909719000","1632000","3273","4957.0"
"910811000","1632000","3274","4963.0"
"911904000","1632000","3274","4968.9"
"912997000","1632000","3274","4974.8"
"914089000","1632000","3274","4980.8"
"915437000","1632000","3274","4988.3"
"916530000","1632000","3274","4994.2"
"917623000","1632000","3274","5000.1"
"918715000","1632000","3274","5006.1"
"919814000","1650400","3274","5012.0"
"921161000","1650400","3274","5019.1"
"922253000","1650400","3274","5025.1"
"923350000","1650400","3274","5031.0"
"924442000","1650400","3274","5036.9"
"925534000","1650400","3274","5042.9"
"926881000","1650400","3274","5050.0"
"927974000","1650400","3274","5055.9"
"929071000","1631200","3274","5061.8"
"930163000","1631200","3274","5067.8"
"931255000","1631200","3274","5073.7"
"932603000","1631200","3274","5081.2"
"933696000","1631200","3274","5087.2"
"934789000","1631200","3274","5093.1"
"935882000","1631200","3274","5099.0"
"936975000","1631200","3274","5105.0"
"938322000","1645400","3274","5112.1"
"939419000","1645400","3274","5118.0"
"940512000","1645400","3274","5123.9"
"941604000","1645400","3274","5129.9"
"942697000","1645400","3274","5135.8"
"944044000","1645400","3274","5142.9"
"945137000","1645400","3274","5148.9"
"946228000","1645400","3274","5154.8"
"947321000","1645400","3274","5160.7"
"948413000","1639200","3274","5166.7"
"949766000","1639200","3274","5173.8"
"950857000","1639200","3274","5179.7"
"951950000","1639200","3274","5185.6"
"953042000","1639200","3274","5191.6"
"954134000","1639200","3275","5197.5"
"955483000","1639200","3275","5205.0"
"956575000","1639200","3275","5211.0"
"957668000","1644700","3275","5216.9"
"958761000","1644700","3275","5222.8"
"959858000","1644700","3275","5228.8"
"961206000","1644700","3275","5235.9"
"962298000","1644700","3275","5241.8"
"963391000","1644700","3275","5247.7"
"964484000","1644700","3275","5253.7"
"965581000","1644700","3275","5259.6"
"966930000","1630400","3275","5266.7"
"968022000","1630400","3275","5272.7"
"969120000","1630400","3274","5278.6"
"970213000","1630400","3274","5284.5"
"971305000","1630400","3274","5290.4"
"972653000","1630400","3274","5298.0"
"973746000","1630400","3274","5303.9"
"974839000","1630400","3274","5309.4"
"975931000","1630400","3274","5315.4"
"977023000","1638700","3274","5321.3"
"978372000","1638700","3274","5328.8"
"979471000","1638700","3274","5334.7"
"980563000","1638700","3274","5340.7"
"981656000","1638700","3274","5346.6"
"982749000","1638700","3274","5352.5"
"984096000","1638700","3274","5359.7"
"985189000","1638700","3274","5365.6"
"986282000","1644000","3275","5371.5"
"987375000","1644000","3275","5377.5"
"988467000","1644000","3275","5383.4"
"989819000","1644000","3275","5390.5"
"990912000","1644000","3275","5396.4"
"992004000","1644000","3275","5402.4"
"993097000","1644000","3274","5408.3"
"994189000","1644000","3274","5414.2"
"995538000","1644600","3274","5421.8"
"996630000","1644600","3274","5427.7"
"997722000","1644600","3274","5433.6"
"998814000","1644600","3275","5439.2"
"999912000","1644600","3275","5445.5"
"1001259000","1644600","3275","5452.6"
