Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"969488000","523400","3274","1679.5"
"970580000","523400","3274","1681.5"
"971674000","523400","3274","1683.4"
"973027000","523400","3274","1685.3"
"974120000","523400","3274","1687.3"
"975212000","523400","3273","1689.2"
"976305000","523400","3273","1691.2"
"977399000","523400","3273","1693.1"
"978746000","523400","3273","1695.5"
"979840000","523400","3273","1697.0"
"980933000","523400","3273","1699.0"
"982025000","523400","3273","1700.9"
"983123000","523400","3274","1702.9"
"984472000","523400","3274","1705.2"
"985565000","523400","3273","1707.2"
"986658000","523400","3274","1709.1"
"987751000","523400","3274","1711.0"
"988844000","523400","3274","1713.0"
"990192000","523400","3274","1714.9"
"991285000","523400","3274","1716.9"
"992384000","523400","3274","1718.8"
"993477000","523400","3274","1720.8"
"994570000","523400","3274","1722.7"
"995923000","523400","3274","1725.1"
"997016000","523400","3274","1726.6"
"998110000","523400","3274","1728.6"
"999203000","523400","3274","1730.5"
"1000296000","523400","3274","1732.5"
